label,h0_x0,h0_y0,h0_x1,h0_y1,h0_x2,h0_y2,h0_x3,h0_y3,h0_x4,h0_y4,h0_x5,h0_y5,h0_x6,h0_y6,h0_x7,h0_y7,h0_x8,h0_y8,h0_x9,h0_y9,h0_x10,h0_y10,h0_x11,h0_y11,h0_x12,h0_y12,h0_x13,h0_y13,h0_x14,h0_y14,h0_x15,h0_y15,h0_x16,h0_y16,h0_x17,h0_y17,h0_x18,h0_y18,h0_x19,h0_y19,h0_x20,h0_y20,h1_x0,h1_y0,h1_x1,h1_y1,h1_x2,h1_y2,h1_x3,h1_y3,h1_x4,h1_y4,h1_x5,h1_y5,h1_x6,h1_y6,h1_x7,h1_y7,h1_x8,h1_y8,h1_x9,h1_y9,h1_x10,h1_y10,h1_x11,h1_y11,h1_x12,h1_y12,h1_x13,h1_y13,h1_x14,h1_y14,h1_x15,h1_y15,h1_x16,h1_y16,h1_x17,h1_y17,h1_x18,h1_y18,h1_x19,h1_y19,h1_x20,h1_y20
no,0.5707836747169495,0.6749686598777771,0.5269193053245544,0.6578356027603149,0.48781126737594604,0.612809419631958,0.45765751600265503,0.5797258615493774,0.42946961522102356,0.5680546760559082,0.49238666892051697,0.5402472019195557,0.47994935512542725,0.47206640243530273,0.47482702136039734,0.42673060297966003,0.47241878509521484,0.38766127824783325,0.5189050436019897,0.5283883810043335,0.5018665194511414,0.4531079828739166,0.49348679184913635,0.4056375324726105,0.4893084466457367,0.36219656467437744,0.5504472255706787,0.5302677154541016,0.5417417287826538,0.5071395635604858,0.5415225625038147,0.5548051595687866,0.5452106595039368,0.5871899724006653,0.583430290222168,0.5423377156257629,0.5735114216804504,0.5275539755821228,0.5694621205329895,0.56385737657547,0.5699102878570557,0.5879966616630554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5690133571624756,0.6716768741607666,0.5254204273223877,0.6542564630508423,0.4851115643978119,0.6089794039726257,0.45446503162384033,0.5752377510070801,0.4271242916584015,0.5614534020423889,0.49247080087661743,0.5391842722892761,0.48056578636169434,0.4716598689556122,0.47502970695495605,0.42646509408950806,0.4724733233451843,0.3875107169151306,0.5190991759300232,0.5275536775588989,0.5022592544555664,0.45338159799575806,0.49312084913253784,0.4066261649131775,0.48817360401153564,0.36378270387649536,0.5507764220237732,0.5292920470237732,0.5410777926445007,0.5070635676383972,0.5410610437393188,0.5547488927841187,0.5452958941459656,0.5875672101974487,0.5839341282844543,0.541505753993988,0.5729107856750488,0.5276663899421692,0.5691879391670227,0.5633875131607056,0.5702161192893982,0.587507963180542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5663715600967407,0.6844035387039185,0.5182557702064514,0.6569895148277283,0.48471689224243164,0.5932629704475403,0.4714285731315613,0.5306665897369385,0.4718766510486603,0.482511043548584,0.4876856505870819,0.5458625555038452,0.4797041714191437,0.49378013610839844,0.4735490083694458,0.47131815552711487,0.4687330722808838,0.4545600414276123,0.5152333974838257,0.5435277223587036,0.5067513585090637,0.5058008432388306,0.5166000723838806,0.5502014756202698,0.5268747806549072,0.5838189125061035,0.5433474779129028,0.5454239845275879,0.5329982042312622,0.5186529755592346,0.5388432741165161,0.5683454275131226,0.5462795495986938,0.6028045415878296,0.5730641484260559,0.5513637065887451,0.5579885840415955,0.5305384397506714,0.557270884513855,0.5706352591514587,0.5611323118209839,0.6008395552635193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5638189315795898,0.6782231330871582,0.5152299404144287,0.6566013097763062,0.48091161251068115,0.5935260057449341,0.4711779057979584,0.5317301750183105,0.4731011390686035,0.4864117503166199,0.4932819902896881,0.5445714592933655,0.4841627776622772,0.4950000047683716,0.47447389364242554,0.4697207510471344,0.46568334102630615,0.4497327506542206,0.520062267780304,0.5411363840103149,0.5069165229797363,0.5081274509429932,0.5153504014015198,0.5492788553237915,0.5255986452102661,0.5837723612785339,0.546621561050415,0.5438858866691589,0.5329796671867371,0.5179178714752197,0.5388466119766235,0.5663051009178162,0.5468924045562744,0.6041120290756226,0.5746281743049622,0.5512176156044006,0.5592857599258423,0.528820276260376,0.5579151511192322,0.566312313079834,0.5615319013595581,0.5985788106918335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5549377202987671,0.6808579564094543,0.507921040058136,0.6619418859481812,0.47729188203811646,0.5993632674217224,0.4729698896408081,0.538825273513794,0.4750994145870209,0.4929991364479065,0.4835938513278961,0.560010552406311,0.4705662727355957,0.5205165147781372,0.46322351694107056,0.49320220947265625,0.4574643075466156,0.47013089060783386,0.5088810920715332,0.5491889119148254,0.48819753527641296,0.4999156892299652,0.47432512044906616,0.48113489151000977,0.46329957246780396,0.46683841943740845,0.5376874804496765,0.547622561454773,0.5193531513214111,0.5194422006607056,0.5256180167198181,0.5679986476898193,0.5350745320320129,0.6067777276039124,0.5680363774299622,0.5525467395782471,0.5474172234535217,0.5321784019470215,0.5472326278686523,0.5716284513473511,0.5534021854400635,0.6044794321060181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5546900629997253,0.6788828372955322,0.5081408619880676,0.661453366279602,0.4767284393310547,0.5997269749641418,0.47369346022605896,0.5398728847503662,0.4784274101257324,0.4955334961414337,0.48161444067955017,0.56062251329422,0.4671512246131897,0.521631121635437,0.45980706810951233,0.49612435698509216,0.45475611090660095,0.47463321685791016,0.5073400735855103,0.5494834184646606,0.4891687333583832,0.5005189180374146,0.47706520557403564,0.4794866442680359,0.46767866611480713,0.46174734830856323,0.5365920066833496,0.5489174127578735,0.5188093781471252,0.5161387324333191,0.5243580341339111,0.5635106563568115,0.5337839722633362,0.600735068321228,0.5675931572914124,0.5546834468841553,0.5483318567276001,0.5336836576461792,0.5484099388122559,0.5731309652328491,0.5547566413879395,0.6057344675064087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5509092807769775,0.6803143620491028,0.50612872838974,0.663551926612854,0.47508278489112854,0.6053969860076904,0.4702761173248291,0.5473383665084839,0.47319653630256653,0.5049195885658264,0.4857909679412842,0.562294602394104,0.47176188230514526,0.5238504409790039,0.4618798494338989,0.4995306134223938,0.452676922082901,0.476579874753952,0.5099190473556519,0.552497386932373,0.49133744835853577,0.5068201422691345,0.47618889808654785,0.4880560040473938,0.4623183608055115,0.470593124628067,0.5372333526611328,0.5520768761634827,0.5170549750328064,0.520829439163208,0.5230854749679565,0.5696048140525818,0.5322888493537903,0.6080517172813416,0.5664328932762146,0.5580092668533325,0.5450210571289062,0.536367654800415,0.5451816320419312,0.5759229063987732,0.5520696640014648,0.6099278926849365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5495442152023315,0.6750937700271606,0.5054816007614136,0.6598348617553711,0.4741646647453308,0.6007145047187805,0.46901196241378784,0.5414131283760071,0.46913212537765503,0.49796995520591736,0.48509877920150757,0.560639500617981,0.47168296575546265,0.5235058665275574,0.46220093965530396,0.4992924630641937,0.4534440040588379,0.47646841406822205,0.5101221799850464,0.5510819554328918,0.49239641427993774,0.5065398812294006,0.47775089740753174,0.4876168668270111,0.464352548122406,0.4697701632976532,0.5377157926559448,0.5516387224197388,0.5178096890449524,0.5191905498504639,0.523395299911499,0.5669659376144409,0.5323441624641418,0.6044012904167175,0.5669263601303101,0.5583735704421997,0.5456855893135071,0.5379529595375061,0.5456210970878601,0.5773722529411316,0.5524033308029175,0.6103287935256958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5455759763717651,0.6753077507019043,0.5023465156555176,0.6586102247238159,0.4679660201072693,0.5964051485061646,0.4541201591491699,0.5418777465820312,0.44035598635673523,0.5066916942596436,0.47878298163414,0.5621078014373779,0.46323615312576294,0.5123331546783447,0.4525752365589142,0.47841084003448486,0.4433317482471466,0.448384165763855,0.5042972564697266,0.5532441139221191,0.4834817051887512,0.5052613615989685,0.46666574478149414,0.47791850566864014,0.45158153772354126,0.45074695348739624,0.533989429473877,0.5550817251205444,0.5174372792243958,0.5166041851043701,0.5202116370201111,0.5633633136749268,0.5253134369850159,0.6012552976608276,0.565129816532135,0.5648921728134155,0.5470758676528931,0.5433876514434814,0.5453199744224548,0.5820205211639404,0.5487216711044312,0.6150440573692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5454335808753967,0.6781933307647705,0.5006552338600159,0.6586719751358032,0.4671883285045624,0.5974372029304504,0.45362305641174316,0.5438199043273926,0.4401550889015198,0.5102602243423462,0.482058584690094,0.5608476996421814,0.46868860721588135,0.5131155848503113,0.4578295052051544,0.48230448365211487,0.4479880928993225,0.45450812578201294,0.506714403629303,0.5535858869552612,0.4860234260559082,0.5032671093940735,0.4685068428516388,0.47428134083747864,0.4536270797252655,0.44653454422950745,0.5347670316696167,0.5554096698760986,0.5169368982315063,0.5186342597007751,0.5202038884162903,0.5671547651290894,0.5268405079841614,0.6064611077308655,0.5646141767501831,0.5642067193984985,0.5445932745933533,0.5440328121185303,0.5433344841003418,0.5837639570236206,0.5479705333709717,0.6172174215316772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5553041696548462,0.7134532332420349,0.5075203776359558,0.68440842628479,0.46644654870033264,0.6274043321609497,0.43340176343917847,0.585287868976593,0.40452083945274353,0.5704379081726074,0.47084787487983704,0.5573838949203491,0.4567077159881592,0.48563024401664734,0.4489915370941162,0.44083172082901,0.44423508644104004,0.401339590549469,0.4985388517379761,0.546454668045044,0.47789448499679565,0.4683930277824402,0.4662158191204071,0.42462050914764404,0.45928701758384705,0.38653457164764404,0.5311395525932312,0.5495305061340332,0.5235430002212524,0.5135100483894348,0.5207726955413818,0.5620858073234558,0.522891104221344,0.6005520224571228,0.5647452473640442,0.5649305582046509,0.5538253784179688,0.5532863736152649,0.547856330871582,0.5918070077896118,0.5481374859809875,0.6209509372711182,0.5407634973526001,0.6737461090087891,0.4998486042022705,0.661921501159668,0.4591667950153351,0.6161954402923584,0.4310740530490875,0.5788684487342834,0.4055027961730957,0.5624309778213501,0.4740009903907776,0.5581603646278381,0.45745402574539185,0.49453264474868774,0.44880568981170654,0.4525875747203827,0.4432592988014221,0.41804659366607666,0.5013808012008667,0.5481741428375244,0.4855106770992279,0.4817942976951599,0.47593584656715393,0.4417746067047119,0.46980398893356323,0.40834376215934753,0.5331183671951294,0.5517816543579102,0.524036705493927,0.5135901570320129,0.52132248878479,0.5609610676765442,0.5220652222633362,0.6001746654510498,0.5651180148124695,0.5665381550788879,0.5520389676094055,0.5456345677375793,0.5468894243240356,0.5813075304031372,0.5454632043838501,0.612328052520752
no,0.5397140383720398,0.6678707599639893,0.4964173436164856,0.6520944237709045,0.45275846123695374,0.6111530661582947,0.4137210249900818,0.5874967575073242,0.379690945148468,0.5825391411781311,0.4752159118652344,0.5358522534370422,0.4641641676425934,0.46409496665000916,0.4594722390174866,0.4133586287498474,0.4572577178478241,0.3725600242614746,0.5031226277351379,0.5311761498451233,0.49302321672439575,0.45118993520736694,0.48599401116371155,0.39957889914512634,0.48248666524887085,0.35695523023605347,0.5352057814598083,0.5407922863960266,0.5321020483970642,0.5087975263595581,0.5272889733314514,0.557217001914978,0.5263438820838928,0.5955926179885864,0.5657697916030884,0.5619637370109558,0.5592312216758728,0.5395120978355408,0.5537515878677368,0.5757468938827515,0.5508280992507935,0.6065659523010254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.543209969997406,0.6752854585647583,0.49909549951553345,0.654988169670105,0.4543103575706482,0.6138023138046265,0.416569322347641,0.5884221196174622,0.383330374956131,0.5815515518188477,0.474751353263855,0.534511387348175,0.46441876888275146,0.463162362575531,0.45992955565452576,0.4153999090194702,0.4573137164115906,0.37612634897232056,0.5038837790489197,0.5287940502166748,0.4932289123535156,0.4487040042877197,0.4857062101364136,0.3988875150680542,0.48180168867111206,0.35668259859085083,0.5369820594787598,0.5393688082695007,0.5319390296936035,0.5075954794883728,0.5268503427505493,0.5571351647377014,0.5269807577133179,0.5957722067832947,0.5685293674468994,0.561745822429657,0.5599969029426575,0.5413655042648315,0.5536876320838928,0.5780872106552124,0.5519775748252869,0.6069485545158386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5482891798019409,0.6729000210762024,0.5023114085197449,0.6520596146583557,0.4558008909225464,0.6078753471374512,0.4150167405605316,0.5853293538093567,0.37973153591156006,0.5840067267417908,0.478812038898468,0.5206810832023621,0.47074395418167114,0.44919347763061523,0.4696560800075531,0.40291136503219604,0.47011998295783997,0.3654884099960327,0.50897216796875,0.5171509385108948,0.5004875659942627,0.4354183077812195,0.4954916536808014,0.3842777907848358,0.4931703805923462,0.3422200679779053,0.5421313643455505,0.5292395353317261,0.5348416566848755,0.4981979429721832,0.5299656391143799,0.5457465052604675,0.5296798348426819,0.5832746028900146,0.5726011395454407,0.5520669221878052,0.5620763301849365,0.5287634134292603,0.5546228289604187,0.564033567905426,0.5523147583007812,0.5940265655517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5492076277732849,0.6770336627960205,0.5021681189537048,0.6538488268852234,0.4548107981681824,0.6078875064849854,0.41416504979133606,0.5839442610740662,0.3787742853164673,0.5812185406684875,0.47948700189590454,0.5202791690826416,0.4720630943775177,0.45009350776672363,0.470683753490448,0.40485554933547974,0.4707055389881134,0.3674384355545044,0.5096887350082397,0.5166006684303284,0.5013744235038757,0.4344567358493805,0.49586939811706543,0.38527610898017883,0.4932248294353485,0.3441552519798279,0.5430516600608826,0.5289340615272522,0.5357802510261536,0.49477827548980713,0.5288501977920532,0.5435354113578796,0.5274178981781006,0.5829529166221619,0.5742741227149963,0.5527390837669373,0.564389169216156,0.5296238660812378,0.5562036633491516,0.5655401945114136,0.5541126728057861,0.5960209369659424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5496860146522522,0.6789669394493103,0.5022987127304077,0.6550494432449341,0.45518046617507935,0.6075855493545532,0.4139314889907837,0.5837021470069885,0.3777938485145569,0.5810781121253967,0.4793848693370819,0.5201794505119324,0.471840500831604,0.44934576749801636,0.47059959173202515,0.40484780073165894,0.4706074893474579,0.367664635181427,0.5096470713615417,0.5168914794921875,0.5011458396911621,0.434452623128891,0.495563805103302,0.38593682646751404,0.4926297962665558,0.34558629989624023,0.5429155826568604,0.5291157364845276,0.5346460342407227,0.49815917015075684,0.5290129780769348,0.5477402806282043,0.5287092924118042,0.5868229269981384,0.5741151571273804,0.5523534417152405,0.564163088798523,0.5302753448486328,0.5569020509719849,0.5676960945129395,0.5559238195419312,0.598461925983429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5524299740791321,0.6718368530273438,0.5053178071975708,0.6459774971008301,0.4594629108905792,0.6010661721229553,0.41642245650291443,0.5807740688323975,0.3785761892795563,0.5811988711357117,0.4814562201499939,0.5123656988143921,0.47623705863952637,0.4405180811882019,0.4759931266307831,0.3947242498397827,0.4770376980304718,0.35562002658843994,0.5112919807434082,0.5098868608474731,0.5017555952072144,0.42620381712913513,0.49651142954826355,0.37744659185409546,0.4942108392715454,0.33559536933898926,0.5444538593292236,0.5225533246994019,0.540860652923584,0.4848176836967468,0.5342831611633301,0.5376193523406982,0.531256377696991,0.5785508155822754,0.5752903819084167,0.5462489128112793,0.5675517320632935,0.5202834606170654,0.5605661273002625,0.5597794055938721,0.5574386119842529,0.5919216275215149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5514056086540222,0.671504020690918,0.5041413307189941,0.6462154388427734,0.458289235830307,0.6026818752288818,0.4156983494758606,0.5809450745582581,0.37815946340560913,0.5793334245681763,0.48135191202163696,0.5125597715377808,0.4770289659500122,0.4409716725349426,0.4766252636909485,0.39604508876800537,0.4778001606464386,0.356792688369751,0.5110448002815247,0.509533166885376,0.502285897731781,0.42674827575683594,0.4963720738887787,0.37877094745635986,0.4937761425971985,0.3368537425994873,0.5443120002746582,0.5220880508422852,0.5409278869628906,0.4865172803401947,0.5340263247489929,0.5397717952728271,0.5317097306251526,0.5806354284286499,0.5754901766777039,0.5457900762557983,0.5679985284805298,0.5227670073509216,0.5606878399848938,0.5624784827232361,0.5581909418106079,0.5938299894332886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.554915726184845,0.6691610813140869,0.5063432455062866,0.6434715390205383,0.45858341455459595,0.5998203754425049,0.4144149124622345,0.5793071389198303,0.37647971510887146,0.5801143646240234,0.48107337951660156,0.5084295272827148,0.47755247354507446,0.43751204013824463,0.4780869781970978,0.392667293548584,0.4797535836696625,0.3532269299030304,0.5115160346031189,0.5047028660774231,0.5040391087532043,0.4234774708747864,0.49866601824760437,0.3759334683418274,0.49607717990875244,0.33332309126853943,0.545287549495697,0.5170944929122925,0.5427189469337463,0.4811675250530243,0.5372616052627563,0.5350617170333862,0.5358762741088867,0.575694739818573,0.5764921307563782,0.541205883026123,0.5687781572341919,0.5180780291557312,0.5621577501296997,0.5581725239753723,0.5603669881820679,0.5891620516777039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.554481565952301,0.6694600582122803,0.5062762498855591,0.6428540349006653,0.4588690996170044,0.6001778244972229,0.4147897958755493,0.5797490477561951,0.3768354654312134,0.5808799862861633,0.4811217486858368,0.5085961222648621,0.4774901866912842,0.4377463459968567,0.47777169942855835,0.3928981423377991,0.47937870025634766,0.3532543480396271,0.5116199851036072,0.5046634674072266,0.504429817199707,0.4235132932662964,0.49857041239738464,0.3760624825954437,0.4956110715866089,0.33337080478668213,0.545440673828125,0.5169944763183594,0.5430394411087036,0.48107263445854187,0.5372350811958313,0.5351874232292175,0.5358098149299622,0.5762567520141602,0.5767869353294373,0.5414078831672668,0.5693331360816956,0.518402099609375,0.5622912049293518,0.5582001805305481,0.5601440668106079,0.5894843935966492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5555964708328247,0.6680197715759277,0.5063902139663696,0.639859139919281,0.4596807062625885,0.5968592166900635,0.4159080982208252,0.5776528120040894,0.3781779408454895,0.5782278180122375,0.48239636421203613,0.5041856169700623,0.47963958978652954,0.43282103538513184,0.4801968038082123,0.3874388337135315,0.4816611409187317,0.348355233669281,0.5126141309738159,0.5019701719284058,0.5066050291061401,0.421560674905777,0.5015369653701782,0.3730313777923584,0.4988827109336853,0.3301801085472107,0.5461987853050232,0.5160873532295227,0.5460296869277954,0.477315753698349,0.5385814905166626,0.5291616320610046,0.5349754095077515,0.5703012943267822,0.5770199298858643,0.5421655774116516,0.5723304152488708,0.5149840712547302,0.5642403364181519,0.5517901182174683,0.5604915022850037,0.5830584764480591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5546008944511414,0.6669106483459473,0.5055528879165649,0.6388932466506958,0.4589134454727173,0.5968950390815735,0.415364146232605,0.5777673125267029,0.37752318382263184,0.5774678587913513,0.4827563166618347,0.5032861828804016,0.48025691509246826,0.43182170391082764,0.4808967113494873,0.3863191604614258,0.48261553049087524,0.3471583127975464,0.5129470825195312,0.501671314239502,0.507355809211731,0.4216371476650238,0.5022384524345398,0.3726871609687805,0.4994625747203827,0.32980281114578247,0.5464874505996704,0.516014814376831,0.5459771752357483,0.4789874851703644,0.5386635661125183,0.5307809710502625,0.5351742506027222,0.5724154114723206,0.5774025321006775,0.5419735312461853,0.5725901126861572,0.5162556767463684,0.5645654201507568,0.5524877905845642,0.560950517654419,0.5835933089256287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5543727278709412,0.6638650894165039,0.5061184167861938,0.6361952424049377,0.46021053194999695,0.594355583190918,0.41742387413978577,0.575876772403717,0.3798752427101135,0.5765345096588135,0.4830530285835266,0.5009000301361084,0.4820827543735504,0.4291847348213196,0.4840966761112213,0.38436830043792725,0.487244188785553,0.3459364175796509,0.5138725638389587,0.4992039203643799,0.5092955827713013,0.417733371257782,0.5048978328704834,0.3694124221801758,0.5031340718269348,0.32648760080337524,0.5476325154304504,0.5134974122047424,0.5471464991569519,0.4755321443080902,0.5395093560218811,0.5271219611167908,0.53615403175354,0.5665996670722961,0.5781307220458984,0.5397079586982727,0.5730108618736267,0.512981116771698,0.5647657513618469,0.5491382479667664,0.5613570213317871,0.5786942839622498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no,0.5565338134765625,0.6658095717430115,0.5089564919471741,0.6372585296630859,0.46366357803344727,0.5956601500511169,0.42025652527809143,0.5773414373397827,0.3820912837982178,0.5781925320625305,0.4852510988712311,0.5027069449424744,0.4851979911327362,0.4305204451084137,0.4875803291797638,0.38437262177467346,0.4907801151275635,0.34417498111724854,0.5157983899116516,0.5011512041091919,0.5119048953056335,0.4190530478954315,0.5079747438430786,0.3684011697769165,0.5057797431945801,0.3237598240375519,0.5493444204330444,0.5154629349708557,0.5491779446601868,0.476609468460083,0.5415490865707397,0.5296599864959717,0.5376049876213074,0.5724911689758301,0.5798844695091248,0.5416060090065002,0.5761738419532776,0.5125542879104614,0.5681175589561462,0.5498746037483215,0.564139187335968,0.5829646587371826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
